Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,META,MSFT,NVDA,TSLA,AAPL,AMZN,META,MSFT,NVDA,TSLA,AAPL,AMZN,META,MSFT,NVDA,TSLA,AAPL,AMZN,META,MSFT,NVDA,TSLA,AAPL,AMZN,META,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-07,0.8590812087059021,3.75,,32.80649948120117,0.07272209972143173,,0.8604933541809855,3.84375,,32.88341976134467,0.07785685905802121,,0.79788693085618,3.65625,,32.07575681983796,0.07260288073382078,,0.8134208830374599,3.809375047683716,,32.864189691308795,0.07785685905802121,,441067200,202580000,,40005800,217488000,
2000-02-08,0.8652012944221497,4.15625,,33.82569885253906,0.07618504017591476,,0.8746151962767671,4.199999809265137,,33.84492892579235,0.07881249151538837,,0.8378990080935333,3.671875,,32.74881475035476,0.07260290732283962,,0.8586105776488046,3.700000047683716,,32.74881475035476,0.07451319278064916,,408643200,389456000,,56229000,468816000,
2000-02-09,0.8482540249824524,4.012499809265137,,31.998830795288086,0.07809532433748245,,0.8821469149246006,4.186718940734863,,33.67184658807057,0.08036419591636339,,0.8468419804527216,4.000781059265137,,31.96037066212067,0.07797610531862018,,0.8595516884827177,4.027344226837158,,33.67184658807057,0.0790509281822202,,299364800,191608000,,55090000,589056000,
2000-02-10,0.854844868183136,3.809375047683716,,32.614192962646484,0.0940966084599495,,0.8576690582270244,3.9937500953674316,,32.787263562094495,0.0955300104712043,,0.8284839678106916,3.7750000953674316,,31.53730923274778,0.0828724015057295,,0.8501378177375468,3.924999952316284,,31.965178214716463,0.0828724015057295,,302982400,199592000,,54527800,970080000,
2000-02-11,0.8190692067146301,3.809375047683716,,30.748882293701172,0.09552999585866928,,0.8595518639359843,3.956249952316284,,32.26805784167015,0.09887368899787281,,0.8153035862689567,3.7750000953674316,,30.498891380744254,0.08860417163547404,,0.855786243490311,3.856250047683716,,32.26805784167015,0.09875354759532781,,212251200,166180000,,115559000,423792000,
2000-02-14,0.8722613453865051,3.721874952316284,,30.652725219726562,0.11081413924694061,,0.8727320603883744,3.7874999046325684,,31.306547464062007,0.11081413924694061,,0.8181275615125939,3.6781249046325684,,30.479654625637764,0.09481283880197003,,0.8233052756951932,3.784374952316284,,31.147899419480613,0.09576844229074927,,367539200,103394000,,81028600,650112000,
2000-02-15,0.8962688446044922,3.690624952316284,,30.325824737548828,0.1065157800912857,,0.9033301740014662,3.809375047683716,,30.768116410956324,0.11117274149212886,,0.8675545214440825,3.53125,,30.191214228250896,0.10197804452226217,,0.8680252365137516,3.671875,,30.691196119928936,0.1110535224931267,,485744000,128490000,,71027600,450480000,
2000-02-16,0.8595517873764038,3.534374952316284,,30.037368774414062,0.11141116917133331,,0.8896790611077456,3.671875,,30.825801629568335,0.11511344897408322,,0.8444886030246992,3.53125,,29.88352821731079,0.1065157702258932,,0.8868540666954327,3.637500047683716,,30.5373505849997,0.10770981863167159,,378246400,85204000,,65202600,1019568000,
2000-02-17,0.8652012944221497,3.450000047683716,,30.652725219726562,0.11535187810659409,,0.8699082453494583,3.565624952316284,,30.671955285736427,0.1160690368399173,,0.8520208664623093,3.4000000953674316,,29.888330095834384,0.10962009499149807,,0.867554769885804,3.5625,,30.306584031548972,0.11129194165121711,,289497600,122592000,,80343400,535776000,
2000-02-18,0.8378986716270447,3.237499952316284,,29.248937606811523,0.12872666120529175,,0.8689664659984542,3.450000047683716,,30.78734326660437,0.13039850115974422,,0.8350736273445245,3.1937499046325684,,29.19124739456929,0.1128445779413691,,0.8633180869303722,3.421875,,30.768113195856962,0.11368004011986822,,233441600,174528000,,79063000,960864000,
2000-02-22,0.8571982383728027,3.1781249046325684,,28.86433982849121,0.1251436322927475,,0.8807348955457334,3.325000047683716,,29.883533706512555,0.12633768100246237,,0.8035351145436213,3.153125047683716,,28.556658657767787,0.12036745111952511,,0.8294252966517341,3.246875047683716,,29.268171365065708,0.12466675621952132,,422296000,113716000,,66296200,542496000,
2000-02-23,0.8755563497543335,3.5218749046325684,,28.99894142150879,0.12586073577404022,,0.896268817786584,3.5875000953674316,,29.46046303564421,0.12717400292306763,,0.8360150783813959,3.234375,,28.325889067561306,0.12215847032679565,,0.852843870668778,3.2437500953674316,,28.768180614441082,0.1237110910045974,,473099200,168824000,,75847200,511392000,
2000-02-24,0.8676716089248657,3.421875,,29.152788162231445,0.12466675788164139,,0.8972101052513508,3.5687499046325684,,29.498929446479575,0.12741251239259857,,0.8416641788644366,3.28125,,28.306665022958235,0.11941185570411951,,0.8835589685751657,3.528125047683716,,28.998947591454495,0.12657704998998923,,376432000,117386000,,69733200,244320000,
2000-02-25,0.8313079476356506,3.456249952316284,,28.09512710571289,0.11690454185009003,,0.8812054954393613,3.46875,,29.13835821145206,0.12478597969511437,,0.8294251882687198,3.2593750953674316,,27.845136241664797,0.11176978784084983,,0.8647301694147276,3.371875047683716,,29.13355069483575,0.12478597969511437,,249144000,97410000,,65301400,278736000,
2000-02-28,0.852962076663971,3.2874999046325684,,28.172048568725586,0.11606906354427338,,0.8661425027749373,3.359375,,28.345119174267243,0.1175015501457276,,0.8162450388823687,3.206249952316284,,27.114394868193227,0.11415786288981371,,0.8294254649933349,3.328125,,27.768217155795046,0.11630750155677216,,328328000,101154000,,76131800,517872000,
2000-02-29,0.8633184432983398,3.4437499046325684,,27.498994827270508,0.12227775156497955,,0.883088683225357,3.4484379291534424,,28.229737347156018,0.12371115400702551,,0.8477837352309285,3.293750047683716,,27.345154296768296,0.11535192420092029,,0.8553156813804144,3.299999952316284,,28.229737347156018,0.11535192420092029,,368961600,142970000,,58437400,306048000,
2000-03-01,0.9814705848693848,3.293750047683716,,27.9412899017334,0.11869557946920395,,0.9946510104025641,3.424999952316284,,28.950868511396855,0.12227771098901877,,0.8925033158724237,3.25,,27.364387839068563,0.11678528788958081,,0.8929740309902278,3.3812499046325684,,27.575918595379004,0.12227771098901877,,1077003200,111534000,,106889800,383568000,
2000-03-02,0.9188644289970398,3.128124952316284,,28.729734420776367,0.11069492995738983,,0.9635834840875388,3.25,,29.34509687155605,0.11965118158868375,,0.9089789059104915,3.109375,,28.037451663649225,0.11033727298065978,,0.956522956424163,3.246875047683716,,28.248982506104742,0.11965118158868375,,311259200,159602000,,106932600,191040000,
2000-03-03,0.9640538096427917,3.125,,29.57584571838379,0.11248600482940674,,0.9658194186828979,3.237499952316284,,30.4219687428369,0.11368004646860876,,0.903800968188192,3.1031250953674316,,28.88356324383124,0.10985946989622032,,0.9405171490710744,3.1624999046325684,,29.152784206157232,0.11081415794876907,,323366400,121190000,,101435200,273696000,
2000-03-06,0.9466371536254883,3.1968750953674316,,27.883596420288086,0.11176974326372147,,0.9725272893078475,3.362499952316284,,29.960443601937133,0.12180082290201387,,0.941458583472223,3.140625,,27.729755888314084,0.11081413977042795,,0.9489906286316443,3.143749952316284,,29.53738213900862,0.1132031450872537,,210560000,153316000,,93609400,432096000,
2000-03-07,0.9254539608955383,3.174999952316284,,28.575889587402344,0.15917664766311646,,0.9598175717011017,3.2906250953674316,,29.99891504464849,0.16669949777457896,,0.9122735355984246,3.106250047683716,,28.287438481203804,0.13708498699571847,,0.9522855265991392,3.2437500953674316,,29.57585342222396,0.143294569577087,,273011200,83576000,,135061000,1952208000,
2000-03-08,0.9188644289970398,3.1812500953674316,,29.40277671813965,0.16048994660377502,,0.9334570040454039,3.237499952316284,,29.59507741610001,0.161923349012298,,0.8929742856646694,3.028125047683716,,27.998981623028993,0.14759388925007455,,0.9254542414083646,3.1624999046325684,,28.86433476385063,0.15908681358285326,,271230400,118814000,,94290000,668736000,
2000-03-09,0.9207467436790466,3.440624952316284,,30.768117904663086,0.19162677228450775,,0.9414583030387602,3.450000047683716,,30.768117904663082,0.20634415415799695,,0.8906202815124845,3.109375,,29.229712009429928,0.1619233011819578,,0.9103905114853301,3.1500000953674316,,29.325862377882,0.16240019080141468,,276718400,166250000,,88198800,952944000,
2000-03-10,0.9471074342727661,3.34375,,31.07579231262207,0.22544977068901062,,0.9635827573448033,3.426563024520874,,31.537313980631307,0.2770357980537713,,0.9113316942775352,3.25,,30.61427064461283,0.20013455535051305,,0.9165102620552411,3.362499952316284,,30.633500714113215,0.20156795721497764,,248606400,74270000,,85589000,2161200000,
2000-03-13,0.9136857390403748,3.265625,,30.152740478515625,0.28515663743019104,,0.9527563023073766,3.331249952316284,,30.84502278542032,0.2865891238842987,,0.900034597765624,3.1500000953674316,,29.998899965870134,0.20252267841219768,,0.9198056392034656,3.200000047683716,,30.037360094031506,0.2044338857028871,,303956800,112686000,,61831800,2415168000,
2000-03-14,0.8604931235313416,3.28125,,29.268159866333008,0.21040409803390503,,0.9358100426477834,3.346874952316284,,30.537344196936147,0.2836039991222387,,0.8586102634025856,3.168750047683716,,29.268159866333004,0.2063441611135431,,0.91297940827946,3.3031249046325684,,30.345043540784154,0.2836039991222387,,428579200,96106000,,73489200,1567776000,
2000-03-15,0.8755563497543335,3.1875,,29.34507179260254,0.20180648565292358,,0.9056836216915403,3.2562499046325684,,29.729672995651068,0.23130179690171834,,0.8595517361885003,3.0999999046325684,,28.82586016848703,0.19488065844334526,,0.8708494003157947,3.237499952316284,,29.095081010620998,0.2254801258917105,,443609600,121654000,,53208000,995616000,
2000-03-16,0.9155686497688293,3.3125,,29.34507179260254,0.17992381751537323,,0.9188643601972875,3.3187499046325684,,29.748903055803492,0.21541959740566685,,0.8623762213307058,3.0,,28.691249747420045,0.17696896642617813,,0.8835594116738694,3.112499952316284,,29.518142333974378,0.20825440636490397,,378100800,194062000,,77300800,750384000,
2000-03-17,0.941458523273468,3.2406249046325684,,30.57581329345703,0.19082066416740417,,0.941458523273468,3.3187499046325684,,30.614273435964524,0.20443387652329822,,0.9009758194430999,3.2249999046325684,,29.075867735664797,0.17574469604301962,,0.9047423445752986,3.3031249046325684,,29.306628590709757,0.17577496542172466,,305043200,105970000,,81161600,557616000,
2000-03-20,0.9263952374458313,3.2093749046325684,,29.960437774658203,0.1907014548778534,,0.9508732235422094,3.2249999046325684,,30.691180159405963,0.204672324910206,,0.9216881876915574,3.1187500953674316,,29.69121689606692,0.184611091585043,,0.9301616616067049,3.174999952316284,,30.383499155301642,0.19834352362800223,,204489600,116270000,,47773000,365280000,
2000-03-21,1.016304850578308,3.6187500953674316,,31.614221572875977,0.18126735091209412,,1.0299558898535557,3.6500000953674316,,31.7296019435799,0.192730902036724,,0.9160399219619741,3.112499952316284,,29.691215394477194,0.16622165529470384,,0.9231004471891012,3.2562499046325684,,29.768135641613142,0.19105906241981999,,524328000,341658000,,81648800,536640000,
2000-03-22,1.0859724283218384,3.534374952316284,,31.768056869506836,0.18258154392242432,,1.0873853779746891,3.700000047683716,,32.49879909774005,0.1881931852397328,,0.9908852708747097,3.4625000953674316,,31.114234875824494,0.17959550774631555,,1.0000647676408112,3.543750047683716,,31.633446459042826,0.1827007628929853,,567996800,231328000,,93975800,230592000,
2000-03-23,1.0643194913864136,3.3843750953674316,,34.42182922363281,0.18580515682697296,,1.1325750894950617,3.546875,,34.72951037870439,0.1958362397641855,,1.0544339717836226,3.375,,32.80650315950703,0.1805511841627362,,1.0694971562169233,3.4749999046325684,,32.86419337608295,0.18090975680306567,,562564800,108842000,,148224000,309408000,
2000-03-24,1.044548749923706,3.6343750953674316,,34.364131927490234,0.17804387211799622,,1.0840900351366178,3.762500047683716,,35.383325543694475,0.1929703554402097,,1.0205413686581153,3.565624952316284,,33.710309607661095,0.1719535076802679,,1.0727923670549897,3.731250047683716,,34.652582950944264,0.1846111262897955,,446913600,194920000,,112196800,231600000,
2000-03-27,1.0511391162872314,3.65625,,32.018062591552734,0.1663408875465393,,1.0902096769846412,3.7562499046325684,,33.306477122263864,0.1834170102993802,,1.0308973610413368,3.5875000953674316,,31.979602456307628,0.16478918236679338,,1.036546646252244,3.612499952316284,,33.157444098189075,0.1776852206135556,,279182400,94972000,,111434000,388944000,
2000-03-28,1.0478438138961792,3.5062499046325684,,32.09498977661133,0.1539226621389389,,1.069496801231468,3.637500047683716,,33.05649336488608,0.1624001927743097,,1.0327797294349848,3.473438024520874,,31.498857551880977,0.15093662547835002,,1.0337211592948397,3.6187500953674316,,31.88345898719088,0.16060912013643802,,202966400,103952000,,81114400,393312000,
2000-03-29,1.0238364934921265,3.3125,,32.97956085205078,0.1437724083662033,,1.050197335222726,3.4937500953674316,,33.51800266188018,0.15810186866522835,,1.007949134842456,3.25,,32.34496871903756,0.13756282433689576,,1.0497267208302579,3.4749999046325684,,32.36419878367432,0.15451972224068417,,239836800,117730000,,64363800,469440000,
2000-03-30,0.9471074342727661,3.325000047683716,,31.80652618408203,0.14293597638607025,,1.0370167952475418,3.3687500953674316,,33.421851576744,0.15619153243516973,,0.9447538597875976,3.200000047683716,,31.537305285305035,0.13469688340866592,,1.0059482042226477,3.2249999046325684,,32.67187907300808,0.13947306363059397,,414400000,100680000,,64178400,361920000,
2000-03-31,1.0228956937789917,3.3499999046325684,,32.691131591796875,0.1614152491092682,,1.033721741025212,3.356250047683716,,33.306494068818935,0.16789353878276592,,0.9489907936658675,3.1500000953674316,,32.03730895996094,0.14998195070385872,,0.9598177459402342,3.3375000953674316,,32.614211282169116,0.15269835085856415,,404633600,102310000,,64281400,962976000,
2000-04-03,1.004065990447998,3.1781249046325684,,27.960514068603516,0.1487879455089569,,1.0506686052842011,3.284374952316284,,29.691219891281865,0.16048995468871424,,0.9748809441498034,3.0999999046325684,,27.69129316285355,0.1446078726942107,,1.0205413241169408,3.2718749046325684,,29.056627756299804,0.15995253979175164,,328563200,97308000,,260118200,329952000,
2000-04-04,0.9588761329650879,3.1968750953674316,,27.24899673461914,0.1432945281267166,,1.0017123136828836,3.2718749046325684,,28.306650101171048,0.1592958205844397,,0.879322866779668,2.7874999046325684,,26.13365318443713,0.10890384000974151,,0.9988881236103939,3.143749952316284,,28.172039672700805,0.1566683843523677,,660329600,286360000,,181244400,513792000,
2000-04-05,0.9819421768188477,3.109375,,26.57596206665039,0.1751779168844223,,1.000770984035895,3.246875047683716,,27.229784577696783,0.1862828962867779,,0.9339275217671577,3.0250000953674316,,26.422121475815946,0.13732430803747714,,0.9525209211286217,3.0875000953674316,,27.15286428227956,0.144727937393369,,457665600,98000000,,82887600,639600000,
2000-04-06,0.9428714513778687,3.2125000953674316,,26.460582733154297,0.18329781293869019,,1.0130099077316101,3.2750000953674316,,27.07594512229742,0.19261172117037226,,0.9282780774396445,3.09375,,26.234629355890803,0.17458091524158922,,0.9838248693523262,3.171875,,27.03748497297597,0.18329781293869019,,259627200,120654000,,66421400,404592000,
2000-04-07,0.9922974109649658,3.378124952316284,,27.40284538269043,0.19595542550086975,,0.9932387405238902,3.4312500953674316,,27.49899571736654,0.2006123867054738,,0.9452248994995154,3.206249952316284,,26.152891031901042,0.18437263881916596,,0.9584053233802261,3.2562499046325684,,26.76825317382813,0.19249251276231988,,242435200,121046000,,82613600,318576000,
2000-04-10,0.941458523273468,3.168750047683716,,26.47980308532715,0.17864087224006653,,0.9998295063979862,3.421875,,27.268235856930932,0.21088191824184524,,0.9395757635006637,3.1624999046325684,,26.460573017727057,0.1749385920342257,,0.9918267466373133,3.362499952316284,,27.268235856930932,0.19929913088375084,,212262400,90472000,,60685400,395280000,
2000-04-11,0.8995636701583862,3.168750047683716,,25.806747436523438,0.16801270842552185,,0.9405169837512052,3.299999952316284,,26.479799716909667,0.1815066985494099,,0.8892074367461914,3.0625,,25.691367045600085,0.1528477943361999,,0.9301616553668364,3.125,,26.191348739601285,0.16619138053144064,,541822400,94132000,,71961800,457584000,
2000-04-12,0.8228346705436707,2.8187499046325684,,24.422189712524414,0.15057900547981262,,0.8962688351635917,3.21875,,25.306772961954433,0.1719535106616815,,0.7898840629413103,2.8125,,24.229889006126584,0.1499819811206033,,0.8962688351635917,3.200000047683716,,25.268312820674865,0.1682521591528871,,941136000,173910000,,153003800,313440000,
2000-04-13,0.8571982383728027,2.4000000953674316,,24.38372230529785,0.14413005113601685,,0.9038008376757625,2.9375,,25.306765420955813,0.15714624230599034,,0.8171862530223674,2.3968749046325684,,24.306802045659687,0.14162274840617287,,0.8397815303888202,2.893749952316284,,24.883703992945915,0.1517730368684643,,529827200,213580000,,94316200,313296000,
2000-04-14,0.8426058888435364,2.34375,,22.806861877441406,0.131443053483963,,0.8887369275941269,2.6187500953674316,,24.460647814591457,0.1453249722975439,,0.8209519869467474,2.0406250953674316,,22.53764091092861,0.12514359304688544,,0.8233055123532907,2.393749952316284,,24.345267400371686,0.1349353196225175,,667620800,401490000,,151217800,421920000,
2000-04-17,0.9329863786697388,2.3531250953674316,,23.345294952392578,0.13815978169441223,,0.9334570939671348,2.5999999046325684,,23.38375507587263,0.14329454762538973,,0.821422981676752,2.231250047683716,,22.46071211235134,0.1203674145390742,,0.8247187429488103,2.262500047683716,,22.84531334715188,0.1203674145390742,,409561600,243618000,,119772200,294096000,
2000-04-18,0.9555808305740356,2.746875047683716,,24.787551879882812,0.16263946890830994,,0.9555808305740356,2.8125,,25.210613277367237,0.17147558156904583,,0.8990927285825276,2.356250047683716,,23.34529711573137,0.14759377716647767,,0.9301614209906187,2.3812499046325684,,23.537597750951562,0.15207099199771065,,390924800,214700000,,91794600,477504000,
2000-04-19,0.9122735261917114,2.671875,,24.21065330505371,0.15487731993198395,,0.9809998420661992,2.765625,,25.07600628259733,0.1700431511351104,,0.9019172910989595,2.5843749046325684,,24.037582709544985,0.15284780962079703,,0.9504027569204357,2.765625,,25.056776216429693,0.16777428728279253,,520150400,107476000,,53715400,278352000,
2000-04-20,0.8953275084495544,2.6187500953674316,,24.28757667541504,0.1540418565273285,,0.9395758357885095,2.684375047683716,,24.576027704814265,0.16204250992532498,,0.8816763677615365,2.4937500953674316,,23.845285097002886,0.1518922116655877,,0.9315738798814648,2.668750047683716,,24.19142633228196,0.15905738933894928,,722120000,98506000,,52387400,153936000,
2000-04-24,0.9075666666030884,2.4906249046325684,,20.499242782592773,0.14639893174171448,,0.9075666666030884,2.578125,,20.92230407829356,0.15165382017548257,,0.8642597665312027,2.2437500953674316,,19.99926125131002,0.1387568478242266,,0.866142526578028,2.46875,,20.691543371547677,0.14520488303383006,,443620800,133866000,,313645800,205968000,
2000-04-25,0.9664074778556824,2.621875047683716,,21.345382690429688,0.1624002307653427,,0.9697031878584504,2.706249952316284,,21.383842839421455,0.1671773275156976,,0.9193349566682851,2.512500047683716,,20.806940604544977,0.15260851482672944,,0.9198056718242916,2.590625047683716,,21.153081945470863,0.15296708747779378,,391641600,143008000,,159517400,249696000,
2000-04-26,0.9136857390403748,2.674999952316284,,20.92231559753418,0.1607283353805542,,0.9640538678855642,2.871875047683716,,21.883819071685565,0.17768522600932415,,0.9038010227908226,2.6226561069488525,,20.730014902703903,0.16048988376094317,,0.9536976320273308,2.6656250953674316,,21.537677820991068,0.1737445222589225,,366912000,240128000,,107091200,254112000,
